序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
143,002050,三花智控,44.49,3.54,1.52,2310604.0,10241320162.7,7.47,45.71,42.5,42.8,42.97,1.56,6.27,44.37,6.44,187255114848.0,163915553983.0,0.0,-0.18,69.42,91.27
144,000520,凤凰航运,4.69,3.53,0.16,407016.0,190753852.76,9.93,4.88,4.43,4.51,4.53,4.11,4.02,1929.23,10.32,4746671404.0,4746671404.0,-0.21,0.0,-9.46,0.21
145,600933,爱柯迪,23.47,3.39,0.77,321793.0,761610919.0,8.11,24.28,22.44,22.44,22.7,1.66,3.29,20.17,2.72,23120805759.0,22938866319.0,-0.51,-0.17,47.89,46.69
146,301086,鸿富瀚,81.97,3.37,2.67,74991.0,622033405.11,9.7,87.22,79.53,86.22,79.3,4.19,15.84,162.27,3.9,7377300000.0,3880321517.0,-0.07,-0.1,82.12,63.71
147,603061,金海通,113.74,3.35,3.69,34946.0,403523412.0,7.5,119.43,111.18,114.14,110.05,5.54,8.36,44.89,4.81,6824400000.0,4757327229.0,0.61,0.66,31.57,58.17
148,002848,*ST高斯,8.65,3.35,0.28,36918.0,30807179.0,6.21,8.68,8.16,8.3,8.37,1.94,2.24,-23.39,11.43,1445847500.0,1426611734.0,0.93,1.41,20.81,14.12
149,688239,航宇科技,41.12,3.34,1.33,55129.0,229429889.0,6.46,42.67,40.1,40.15,39.79,2.36,2.89,43.4,4.1,7838537748.0,7838537748.0,0.22,-0.05,17.72,43.98
150,002617,露笑科技,10.25,3.22,0.32,2496354.0,2513053566.29,7.96,10.43,9.64,9.85,9.93,1.68,13.2,65.58,3.14,19710810506.0,19387401061.0,0.39,0.59,35.76,33.99
151,688233,神工股份,35.87,3.22,1.12,69287.0,243282462.0,8.43,36.51,33.58,35.1,34.75,3.24,4.07,62.54,3.34,6108866750.0,6108866750.0,0.14,0.2,11.78,53.42
152,300540,蜀道装备,20.55,3.21,0.64,109553.0,226058945.05,8.89,21.4,19.63,19.94,19.91,2.71,5.3,232.36,4.32,4717439711.0,4248244042.0,-0.19,-0.39,23.94,17.56
153,688507,索辰科技,101.35,3.2,3.14,40286.0,412862933.0,6.21,105.0,98.9,99.2,98.21,2.84,8.18,-98.81,3.23,9031175258.0,4990041236.0,0.0,0.2,39.62,85.9
154,601665,齐鲁银行,5.82,3.19,0.18,1097969.0,632871731.0,5.14,5.85,5.56,5.62,5.64,3.09,1.78,6.55,0.75,35815363496.0,35815363496.0,0.34,0.17,-10.46,9.4
155,300539,横河精密,50.01,3.16,1.53,206499.0,1045521820.4,8.11,52.89,48.96,52.89,48.48,1.74,11.97,248.14,11.65,13407714107.0,8628526610.0,0.36,-0.97,268.81,376.74
156,600265,ST景谷,23.8,3.12,0.72,9820.0,23252931.0,6.41,24.23,22.75,22.75,23.08,3.83,0.76,-12.46,31.76,3089240000.0,3089240000.0,0.04,0.04,29.21,36.0
157,301488,豪恩汽电,190.0,3.09,5.69,52117.0,984414396.05,8.42,194.52,179.0,179.0,184.31,1.35,22.26,186.51,13.25,17480000000.0,4448315720.0,-0.35,-0.45,170.08,246.78
158,301608,博实结,98.18,3.05,2.91,15849.0,153868062.68,4.29,98.88,94.79,95.27,95.27,2.29,3.97,40.53,4.19,8737038200.0,3921029387.0,0.18,-0.05,13.05,45.37
159,600179,安通控股,3.75,3.02,0.11,640372.0,239006406.0,4.67,3.78,3.61,3.66,3.64,1.9,1.71,15.49,1.41,15868226171.0,14040886856.0,-0.27,-0.27,35.38,32.51
160,301095,广立微,93.17,3.0,2.71,134410.0,1280040665.48,5.86,97.3,92.0,95.37,90.46,3.26,7.7,594.87,5.99,18660188969.0,16258568892.0,0.62,0.45,67.27,79.8
161,300435,中泰股份,20.62,3.0,0.6,141565.0,289951748.0,5.34,21.09,20.02,20.29,20.02,1.41,3.84,29.52,2.55,7953402060.0,7604957671.0,0.1,0.05,36.2,73.57
162,300926,博俊科技,31.32,2.96,0.9,83534.0,260676113.94,4.9,31.78,30.29,30.37,30.42,1.59,2.95,19.3,4.54,13602563298.0,8872695762.0,-0.03,-0.38,18.95,43.28
163,300308,中际旭创,430.25,2.93,12.25,353343.0,15556685317.41,7.08,457.01,427.4,447.01,418.0,1.88,3.2,59.83,20.95,478058663204.0,475641582381.0,0.33,-0.09,196.11,249.77
164,301176,逸豪新材,28.83,2.89,0.81,67546.0,198026209.26,10.03,31.13,28.32,28.37,28.02,4.1,11.99,-161.16,3.2,4874192010.0,1624730679.0,0.45,0.24,10.54,74.3
165,688525,佰维存储,86.9,2.86,2.42,286425.0,2489350351.0,8.74,89.96,82.58,84.48,84.48,2.23,8.87,-89.81,9.33,40556951357.0,28046715777.0,0.42,0.88,28.17,40.23
166,600143,金发科技,21.64,2.85,0.6,1938494.0,4154942669.0,5.89,21.98,20.74,20.79,21.04,1.25,7.46,48.74,3.13,57056298763.0,56203961248.0,-0.41,-0.09,110.1,153.4
167,600699,均胜电子,38.0,2.84,1.05,1562295.0,6041144474.0,7.58,39.7,36.9,36.95,36.95,3.08,11.53,37.47,3.8,53035481394.0,51492038472.0,-0.11,-0.26,118.27,146.59
168,300471,厚普股份,11.29,2.82,0.31,183334.0,208437564.57,6.65,11.63,10.9,10.96,10.98,3.38,5.0,-114.98,4.05,4563032514.0,4138332339.0,0.09,0.0,7.63,19.34
169,688004,博汇科技,25.89,2.82,0.71,32167.0,82703852.0,5.72,26.55,25.11,25.33,25.18,2.95,4.02,-61.34,3.52,2073478320.0,2073478320.0,-0.04,-0.08,30.43,71.0
170,301529,福赛科技,91.76,2.81,2.51,39425.0,368494788.08,9.4,96.4,88.01,89.5,89.25,1.74,8.71,61.49,5.96,7784662390.0,4151085678.0,0.23,-0.26,182.77,222.3
171,300354,东华测试,48.83,2.8,1.33,96023.0,477414984.47,8.48,51.2,47.17,47.27,47.5,2.4,11.81,44.21,8.46,6754175415.0,3970298645.0,0.12,-0.1,25.92,41.09
172,688776,国光电气,93.49,2.79,2.54,37797.0,352424240.0,6.52,95.18,89.25,89.7,90.95,2.68,3.49,-413.42,5.51,10132765842.0,10132765842.0,0.14,0.14,-15.74,98.28
173,601939,建设银行,8.83,2.79,0.24,1445925.0,1264777174.0,4.66,8.9,8.5,8.56,8.59,2.6,1.51,7.13,0.69,2309931368283.0,84711996661.0,-0.11,0.0,-9.06,5.24
174,601288,农业银行,6.67,2.77,0.18,5237425.0,3455524201.0,4.62,6.69,6.39,6.44,6.49,2.58,0.16,8.37,0.87,2334386835933.0,2129358885883.0,0.0,0.0,14.41,30.78
175,688006,杭可科技,38.64,2.77,1.04,211274.0,821202946.0,7.66,40.2,37.32,38.0,37.6,2.1,3.5,40.51,4.33,23325891953.0,23325891953.0,-0.03,0.29,96.94,117.81
176,300591,万里马,11.9,2.76,0.32,703129.0,822778345.49,11.49,12.36,11.03,11.26,11.58,2.91,20.06,-67.28,17.17,4827517946.0,4170293441.0,-0.17,0.08,14.42,189.54
177,002966,苏州银行,8.23,2.75,0.22,554697.0,453122572.49,4.37,8.27,7.92,7.97,8.01,3.14,1.26,5.87,0.74,36793548351.0,36180899028.0,0.24,0.12,-10.83,4.05
178,600400,红豆股份,3.76,2.73,0.1,3839515.0,1493724084.0,10.11,4.03,3.66,3.94,3.66,5.42,16.76,-39.51,3.53,8615558164.0,8615558164.0,0.53,0.0,67.11,51.0
179,002639,雪人集团,10.91,2.73,0.29,440445.0,473800413.26,5.18,10.99,10.44,10.66,10.62,3.13,6.77,156.7,3.38,8429089762.0,7098256628.0,0.09,-0.09,1.21,59.27
180,688652,京仪装备,84.06,2.73,2.23,57828.0,497911026.0,6.35,89.0,83.8,86.0,81.83,2.08,4.86,78.45,6.65,14122080000.0,10009024200.0,-0.44,0.01,48.59,71.62
181,601018,宁波港,3.8,2.7,0.1,2698577.0,1037133000.0,7.57,3.97,3.69,3.71,3.7,5.17,1.71,14.23,0.94,73926675916.0,60068186006.0,0.26,0.0,3.26,1.6
182,603179,新泉股份,79.86,2.67,2.08,152350.0,1228483084.0,7.34,82.32,76.61,77.01,77.78,1.21,3.13,46.09,6.75,38916081149.0,38916081149.0,-0.3,-0.08,71.59,88.35
183,688472,阿特斯,11.57,2.66,0.3,815369.0,963576548.0,6.39,12.05,11.33,11.35,11.27,2.36,5.85,29.19,1.83,42672674439.0,16113904647.0,-0.17,-0.17,29.56,-7.22
184,831370,新安洁,5.42,2.65,0.14,164660.0,88344488.66,8.33,5.56,5.12,5.23,5.28,1.31,6.3,-37.29,2.59,1627535719.0,1417668273.0,-0.18,-0.18,13.15,58.94
185,601398,工商银行,7.37,2.65,0.19,4315671.0,3158918633.0,3.9,7.41,7.13,7.16,7.18,2.81,0.16,7.81,0.7,2626714114746.0,1987042006412.0,-0.14,0.0,-1.73,11.5
186,605319,无锡振华,36.18,2.64,0.93,57635.0,206730845.0,4.14,36.46,35.0,35.35,35.25,1.3,2.7,22.47,3.66,9047228073.0,7730999673.0,-0.25,-0.11,6.76,75.12
187,002335,科华数据,73.78,2.61,1.88,354386.0,2659685569.63,5.7,77.38,73.28,74.58,71.9,1.71,7.79,78.07,6.12,38027247945.0,33545747674.0,-0.23,-0.75,77.06,156.0
188,600797,浙大网新,11.89,2.59,0.3,2093492.0,2479742193.0,4.4,12.11,11.6,11.8,11.59,5.42,20.37,-405.37,3.66,12217288539.0,12217288539.0,-0.08,0.0,24.11,65.6
189,300251,光线传媒,19.18,2.57,0.48,657789.0,1246531065.08,5.03,19.39,18.45,18.67,18.7,2.3,2.37,12.62,5.43,56266609726.0,53345396949.0,0.05,-0.21,-2.79,107.58
190,603444,吉比特,570.48,2.57,14.29,11759.0,668215894.0,4.82,579.55,552.73,556.43,556.19,1.74,1.63,31.87,7.76,41098007298.0,41098007298.0,-0.23,-0.26,81.73,173.24
191,603169,兰石重装,8.02,2.56,0.2,483752.0,386052683.0,4.99,8.15,7.76,7.8,7.82,3.98,3.7,96.42,3.12,10476460220.0,10476460220.0,-0.25,-0.12,-0.25,47.16
192,600961,株冶集团,15.28,2.55,0.38,488579.0,762925161.0,7.25,15.95,14.87,14.87,14.9,2.75,6.5,14.0,4.81,16393494902.0,11487693441.0,-0.2,-0.26,36.19,94.16
193,688210,统联精密,54.34,2.55,1.35,63110.0,344014181.0,5.55,55.95,53.01,53.76,52.99,1.53,3.94,893.42,7.02,8707512731.0,8707512731.0,-0.51,-0.57,132.62,174.31
194,300457,赢合科技,34.7,2.54,0.86,397960.0,1388884990.71,6.74,35.88,33.6,34.04,33.84,1.57,6.24,41.55,3.44,22523621241.0,22125582573.0,-0.14,-0.37,61.32,82.44
195,002272,川润股份,18.93,2.49,0.46,798732.0,1500236063.23,6.77,19.28,18.03,18.11,18.47,1.59,20.67,-194.7,6.16,9178727289.0,7316309613.0,-0.16,0.0,72.88,92.18
196,002184,海得控制,14.58,2.39,0.34,209752.0,301262345.19,6.04,14.72,13.86,14.19,14.24,1.97,8.73,231.94,4.47,5130824035.0,3504616528.0,0.14,-0.34,12.24,24.83
197,003023,彩虹集团,22.67,2.39,0.53,62818.0,140243916.0,4.52,22.8,21.8,22.13,22.14,4.47,5.98,20.36,1.53,2388094072.0,2381886890.0,-0.48,-0.44,12.23,29.62
198,002706,良信股份,12.03,2.38,0.28,469607.0,573498504.03,6.55,12.72,11.95,12.01,11.75,3.12,5.13,27.41,3.38,13511193991.0,11007324768.0,0.17,0.0,30.62,61.04
199,001376,百通能源,12.45,2.38,0.29,117966.0,148001345.12,5.26,12.8,12.16,12.17,12.16,3.98,5.52,29.03,4.96,5738205000.0,2661222522.0,-0.08,-0.08,2.13,-13.96
200,300665,飞鹿股份,9.72,2.32,0.22,144877.0,137803414.02,7.89,9.96,9.21,9.44,9.5,2.5,6.64,-27.52,4.27,2128152496.0,2119649624.0,0.31,0.52,-3.09,56.77
201,603266,天龙股份,25.41,2.29,0.57,146846.0,371951854.0,6.2,25.99,24.45,24.77,24.84,1.54,7.38,44.71,3.27,5053712318.0,5053712318.0,-0.16,-0.12,37.72,59.51
202,300677,英科医疗,36.07,2.27,0.8,128704.0,471163323.2,7.0,37.53,35.06,35.39,35.27,2.75,2.77,16.62,1.3,23618410310.0,16776680412.0,0.14,0.19,48.01,43.25
203,601001,晋控煤业,14.42,2.27,0.32,375472.0,542793213.0,8.16,14.89,13.74,14.14,14.1,1.93,2.24,13.77,1.32,24134754000.0,24134754000.0,-0.76,-1.23,26.94,11.61
204,301518,长华化学,28.31,2.24,0.62,43548.0,123959110.07,5.92,28.99,27.35,27.84,27.69,2.2,8.15,48.24,2.76,3968444955.0,1513317505.0,-0.35,-0.32,30.7,78.05
205,873223,荣亿精密,19.7,2.23,0.43,53265.0,106908375.6,7.11,20.65,19.28,20.03,19.27,1.33,6.53,-296.57,12.05,3098514500.0,1607199875.0,0.25,0.31,71.75,105.21
206,600535,天士力,16.06,2.23,0.35,395508.0,643491129.0,3.18,16.5,16.0,16.44,15.71,6.53,2.65,15.49,1.94,23992837080.0,23992837080.0,-0.12,-0.12,2.29,12.62
207,688120,华海清科,134.2,2.22,2.92,99731.0,1345879764.0,3.82,137.3,132.28,133.4,131.28,1.65,2.82,46.92,6.75,47426965762.0,47426965762.0,0.19,0.19,18.73,23.01
208,601877,正泰电器,28.02,2.19,0.6,256721.0,722751770.0,5.0,28.6,27.23,27.42,27.42,2.77,1.19,11.79,1.4,60214110708.0,60214110708.0,0.0,0.11,23.33,22.84
209,688187,时代电气,49.7,2.18,1.06,72656.0,359158939.0,4.01,50.38,48.43,48.6,48.64,2.35,0.84,20.19,1.66,67490036076.0,43184703346.0,0.14,0.3,17.36,5.92
210,600509,天富能源,8.9,2.18,0.19,1155422.0,997005113.0,6.66,8.98,8.4,8.71,8.71,1.91,8.41,20.13,1.59,12232136922.0,12232136922.0,0.34,1.71,36.09,38.63
211,300092,科新机电,18.74,2.18,0.4,294315.0,559425085.0,7.52,19.55,18.17,18.23,18.34,1.85,14.02,49.17,3.17,5133322099.0,3932893637.0,0.16,0.11,31.23,65.84
212,002039,黔源电力,16.89,2.18,0.36,34495.0,57410879.24,3.15,16.94,16.42,16.46,16.53,1.61,0.81,28.4,1.8,7221456748.0,7221436480.0,0.6,1.56,4.32,11.12
213,605136,丽人丽妆,11.79,2.17,0.25,494976.0,578480259.0,10.05,12.08,10.92,11.29,11.54,1.84,12.36,-72.06,1.93,4721405715.0,4721405715.0,-0.25,-0.08,9.17,36.62
214,300517,海波重科,11.82,2.16,0.25,116756.0,140621404.17,11.06,12.73,11.45,11.51,11.57,4.69,9.41,343.71,2.32,2368876908.0,1465973999.0,0.34,0.17,7.95,42.24
215,600828,茂业商业,4.3,2.14,0.09,285694.0,124570273.0,10.21,4.61,4.18,4.18,4.21,2.41,1.65,107.66,1.06,7447524948.0,7444848778.0,0.0,0.23,11.4,-1.6
216,002713,*ST东易,5.27,2.13,0.11,141955.0,73861586.8,4.65,5.36,5.12,5.12,5.16,1.53,3.45,-21.47,-1.91,2210959885.0,2168609379.0,0.38,0.0,16.34,30.77
217,300014,亿纬锂能,73.33,2.12,1.52,807696.0,6040060698.31,7.09,76.88,71.79,71.81,71.81,2.36,4.34,46.73,3.89,150012757375.0,136499002591.0,0.2,-0.15,62.34,59.41
218,002295,精艺股份,11.07,2.12,0.23,98945.0,108987219.6,3.51,11.21,10.83,10.84,10.84,2.48,3.95,127.74,2.05,2774319120.0,2770754580.0,0.36,0.36,29.93,73.24
219,300438,鹏辉能源,33.69,2.12,0.7,309053.0,1043434994.79,5.7,34.49,32.61,32.98,32.99,2.46,7.65,-96.1,3.39,16957637798.0,13616293178.0,0.06,0.0,24.04,19.85
220,601988,中国银行,5.32,2.11,0.11,3333811.0,1760467927.0,3.65,5.35,5.16,5.19,5.21,2.79,0.16,7.29,0.65,1714170030850.0,1121272538981.0,0.0,0.0,-5.84,0.95
221,301291,明阳电气,46.0,2.11,0.95,85512.0,392177596.8,2.89,46.36,45.06,45.45,45.05,2.14,5.29,23.44,3.01,14361200000.0,7435299930.0,0.22,0.15,15.14,6.65
222,002342,巨力索具,7.79,2.1,0.16,458717.0,361765474.79,4.72,8.06,7.7,7.96,7.63,2.25,4.8,399.88,3.07,7478400000.0,7437035100.0,0.0,0.13,25.24,141.18
223,002829,星网宇达,21.79,2.06,0.44,129951.0,283916023.2,5.62,22.5,21.3,21.48,21.35,2.89,8.9,-142.36,2.72,4528166695.0,3182406490.0,-0.05,-0.77,0.83,14.93
224,601328,交通银行,6.95,2.06,0.14,1966109.0,1355887390.0,3.23,6.97,6.75,6.79,6.81,2.14,0.75,6.67,0.55,614128300350.0,181203455005.0,0.14,0.0,-14.2,-5.95
225,300053,航宇微,13.86,2.06,0.28,302312.0,420788632.05,4.05,14.2,13.65,13.91,13.58,3.25,4.65,-77.22,5.64,9658678117.0,9020350342.0,0.14,-0.07,4.92,5.88
226,600926,杭州银行,15.37,2.06,0.31,618765.0,946960059.0,3.45,15.45,14.93,15.07,15.06,2.88,0.85,4.78,0.85,111417169163.0,111417169163.0,-0.07,0.0,-9.85,7.26
227,688660,电气风电,20.94,2.05,0.42,279149.0,575995615.0,5.51,21.08,19.95,20.15,20.52,1.62,2.09,-50.05,5.77,27920001396.0,27920001396.0,0.0,0.19,143.21,132.67
228,300880,迦南智能,20.05,2.04,0.4,40699.0,81102916.56,6.11,20.39,19.19,19.68,19.65,3.32,2.09,29.74,3.74,3912502464.0,3912085183.0,-0.2,-0.25,-4.57,-7.82
229,603158,腾龙股份,11.57,2.03,0.23,539860.0,620993501.0,9.52,11.96,10.88,11.26,11.34,1.9,11.0,31.29,2.49,5678547970.0,5678547970.0,-0.34,0.09,45.72,46.09
230,000925,众合科技,8.1,2.02,0.16,271070.0,215040596.28,6.3,8.21,7.71,7.95,7.94,3.46,4.03,-41.07,1.66,5478595850.0,5453278895.0,0.62,0.25,5.19,-6.57
231,688392,骄成超声,87.84,2.01,1.73,25732.0,229236887.0,6.79,92.0,86.15,86.31,86.11,1.89,3.64,87.58,5.79,10166018342.0,6214866309.0,0.16,-0.19,30.62,117.1
232,688630,芯碁微装,153.49,1.99,2.99,53402.0,815968217.0,6.29,158.0,148.53,154.55,150.5,1.4,4.05,71.18,9.38,20220882499.0,20220882499.0,-0.67,-0.27,87.18,167.64
233,300716,ST泉为,12.34,1.98,0.24,28697.0,35564858.0,5.21,12.65,12.02,12.19,12.1,1.23,1.79,-26.83,94.2,1974646800.0,1974646800.0,0.24,0.24,74.29,-0.16
234,300329,海伦钢琴,13.95,1.97,0.27,56062.0,77335231.0,5.19,14.15,13.44,13.68,13.68,0.91,2.22,-72.2,5.09,3527798481.0,3517192394.0,-0.14,-0.5,81.64,172.99
235,603006,联明股份,15.01,1.97,0.29,59300.0,88324240.0,5.98,15.3,14.42,14.73,14.72,1.92,2.33,54.46,2.98,3816356293.0,3816356293.0,0.0,0.27,23.84,49.35
236,688147,微导纳米,48.5,1.96,0.93,78542.0,382234832.0,3.83,49.68,47.86,48.41,47.57,1.37,7.76,58.14,7.93,22366128226.0,4906128226.0,0.48,0.37,59.85,80.63
237,835237,力佳科技,29.68,1.96,0.57,38718.0,115783755.01,7.11,30.59,28.52,28.94,29.11,1.82,4.58,62.9,5.11,2564138304.0,2509083566.0,0.07,0.07,15.71,74.79
238,300121,阳谷华泰,16.19,1.95,0.31,222706.0,361389402.67,4.91,16.46,15.68,15.8,15.88,2.04,5.14,28.59,2.06,7266369459.0,7010059919.0,-0.06,-0.31,6.02,36.28
239,300139,晓程科技,27.66,1.95,0.53,585033.0,1654785278.91,8.51,29.49,27.18,27.5,27.13,2.24,25.04,89.27,7.15,7578840000.0,6463014164.0,0.51,0.55,30.59,89.58
240,301319,唯特偶,42.9,1.95,0.82,108700.0,467159288.4,5.89,44.28,41.8,43.0,42.08,3.01,17.93,63.17,4.71,5329659707.0,2601368699.0,-0.19,-0.21,27.15,119.33
241,603124,江南新材,91.61,1.88,1.69,17500.0,163391124.0,6.98,96.8,90.52,91.33,89.92,1.35,5.99,63.22,7.69,13351717680.0,2677364087.0,0.28,0.35,71.36,800.79
242,688248,南网科技,52.95,1.87,0.97,60206.0,326536651.0,8.33,56.22,51.89,51.97,51.98,1.93,2.64,85.65,9.69,29900865000.0,12093780000.0,-0.09,-0.21,69.6,65.68
243,601838,成都银行,17.47,1.87,0.32,230393.0,400899937.0,3.09,17.58,17.05,17.13,17.15,2.03,0.54,5.6,0.9,74045465669.0,73916586719.0,0.0,-0.11,-10.36,7.71
244,688178,万德斯,30.95,1.84,0.56,16216.0,50694010.0,6.84,32.48,30.4,30.69,30.39,1.76,1.91,-46.26,2.62,2630683272.0,2630683272.0,0.03,0.03,35.81,147.8
245,688500,慧辰股份,81.9,1.84,1.48,15910.0,130584615.0,6.2,85.0,80.01,82.06,80.42,1.29,2.17,-96.15,8.44,6158610549.0,6004573029.0,0.68,1.05,83.67,138.78
246,600377,宁沪高速,12.73,1.84,0.23,93118.0,117769456.0,2.96,12.8,12.43,12.49,12.5,2.38,0.24,13.23,1.6,64130525675.0,48401789603.0,-0.08,-0.08,-14.96,-14.1
247,601898,中煤能源,11.77,1.82,0.21,301719.0,355721170.0,4.58,11.95,11.42,11.54,11.56,1.82,0.33,10.13,1.0,156054468218.0,107719044708.0,-0.25,-0.34,11.14,-1.26
248,300774,倍杰特,9.54,1.81,0.17,52589.0,49755464.96,4.16,9.65,9.26,9.37,9.37,1.94,2.7,39.27,2.69,3899605316.0,1859159503.0,0.32,0.42,9.28,11.19
249,001380,华纬科技,27.96,1.75,0.48,52059.0,144285189.38,4.55,28.26,27.01,27.47,27.48,1.65,5.92,29.82,4.27,7573083656.0,2460587730.0,0.18,0.22,35.07,91.64
250,605100,华丰股份,27.6,1.73,0.47,130856.0,367752189.0,7.63,28.97,26.9,27.91,27.13,5.0,7.7,179.56,2.6,4723243200.0,4690123200.0,-0.14,0.22,38.62,86.74
251,688388,嘉元科技,33.01,1.73,0.56,218495.0,736809639.0,6.44,34.57,32.48,34.5,32.45,1.58,5.13,191.41,2.07,14070158666.0,14070158666.0,-0.69,0.24,69.28,124.1
252,300757,罗博特科,291.01,1.72,4.91,55009.0,1589991346.39,5.57,296.93,281.0,290.02,286.1,1.54,3.71,-732.07,28.71,48800162705.0,43118990986.0,0.45,1.05,94.06,29.18
253,603998,方盛制药,11.21,1.72,0.19,141538.0,157524910.0,4.08,11.35,10.9,10.95,11.02,2.15,3.22,14.54,3.0,4922102046.0,4922102046.0,-0.09,0.18,14.39,11.99
254,600279,重庆港,5.35,1.71,0.09,130729.0,70239970.0,6.27,5.51,5.18,5.22,5.26,3.4,1.1,558.44,0.94,6349734614.0,6349734614.0,0.19,0.0,-6.3,11.69
255,600398,海澜之家,6.55,1.71,0.11,335130.0,219015497.0,3.26,6.62,6.41,6.42,6.44,1.84,0.7,9.95,1.77,31458145439.0,31458145439.0,-0.15,-0.15,-8.77,-10.52
256,002918,蒙娜丽莎,16.89,1.69,0.28,58477.0,97554168.62,3.73,16.98,16.36,16.52,16.61,1.01,2.74,-609.08,2.16,6904738897.0,3599071183.0,-0.12,-0.35,102.76,63.03
257,301162,国能日新,58.7,1.68,0.97,17223.0,100265558.8,4.11,59.6,57.23,58.01,57.73,1.48,2.02,84.64,5.09,7782664599.0,5002739668.0,-0.37,-0.98,9.62,57.41
258,601658,邮储银行,6.06,1.68,0.1,1013953.0,610635472.0,3.52,6.09,5.88,5.93,5.96,2.03,0.15,7.39,0.74,727776024162.0,406761714912.0,-0.16,0.0,9.78,11.81
259,301456,盘古智能,30.08,1.66,0.49,49669.0,146601457.33,6.32,30.45,28.58,29.42,29.59,1.89,8.21,67.8,2.09,4525469974.0,1819842045.0,0.0,0.0,23.58,34.35
260,000700,模塑科技,11.73,1.65,0.19,410021.0,485229082.32,4.07,12.07,11.6,11.68,11.54,1.06,4.47,18.36,2.75,10768320513.0,10768320513.0,0.09,-0.26,54.14,72.5
261,688729,屹唐股份,28.98,1.65,0.47,206297.0,603517729.0,4.49,29.88,28.6,28.67,28.51,2.89,10.33,123.14,9.91,85652128800.0,5789847314.0,-0.41,-0.48,242.96,242.96
262,002472,双环传动,51.31,1.64,0.83,474847.0,2463020444.16,6.93,53.5,50.0,50.48,50.48,1.5,6.29,37.75,4.72,43577574380.0,38737863815.0,0.1,-0.27,56.05,68.78
263,301326,捷邦科技,118.79,1.63,1.9,26031.0,314739186.42,6.48,124.58,117.01,118.0,116.89,1.95,9.53,-113.58,6.94,8637188589.0,3243770971.0,0.07,0.26,46.08,62.5
264,605028,世茂能源,27.41,1.63,0.44,37686.0,103232579.0,4.23,27.85,26.71,26.89,26.97,1.11,2.36,34.71,3.35,4385600000.0,4385600000.0,-0.11,0.11,42.83,69.93
265,002142,宁波银行,26.78,1.63,0.43,272577.0,727044997.88,2.69,26.9,26.19,26.35,26.35,1.51,0.41,5.99,0.8,176844161410.0,176744983661.0,-0.07,-0.07,-0.56,14.4
266,601069,西部黄金,31.3,1.62,0.5,428759.0,1367682806.0,7.11,33.0,30.81,31.5,30.8,2.22,4.83,92.84,5.92,28514272550.0,27768998266.0,-0.06,0.03,51.21,174.56
267,688372,伟测科技,83.84,1.62,1.34,75036.0,639156336.0,6.75,87.95,82.38,85.52,82.5,2.06,7.27,61.77,4.59,12487425471.0,8657153487.0,0.05,-0.01,42.85,87.35
268,300655,晶瑞电材,13.86,1.61,0.22,776926.0,1074383635.35,3.89,14.05,13.52,13.65,13.64,1.95,7.69,106.6,6.0,14871384754.0,14011554803.0,0.22,-0.29,38.74,48.71
269,002998,优彩资源,8.2,1.61,0.13,104204.0,84571203.96,2.97,8.25,8.01,8.03,8.07,4.49,4.28,33.04,1.73,2676575366.0,1996246171.0,0.24,0.24,7.61,42.11
270,300703,创源股份,33.1,1.56,0.51,72613.0,242397994.38,6.29,34.27,32.22,32.61,32.59,1.22,4.28,59.96,6.59,5970969904.0,5615798397.0,-0.06,-0.54,55.33,134.42
271,603308,应流股份,32.03,1.55,0.49,185634.0,605265092.0,6.56,33.33,31.26,31.64,31.54,2.06,2.73,57.76,4.52,21749537205.0,21749537205.0,-0.34,-0.12,36.3,128.3
272,300779,惠城环保,177.99,1.54,2.7,29367.0,514516226.78,4.76,180.0,171.66,175.1,175.29,1.53,1.86,3494.5,26.66,35087547107.0,28056583991.0,-0.33,0.0,-1.39,82.55
273,002590,万安科技,15.2,1.54,0.23,208475.0,315717322.16,5.28,15.55,14.76,14.95,14.97,1.46,4.21,46.31,2.69,7889597650.0,7523344348.0,0.0,0.2,5.41,25.0
274,300046,台基股份,40.33,1.51,0.6,143638.0,571819606.64,6.62,40.96,38.33,39.9,39.73,2.64,6.07,120.06,8.47,9539310192.0,9539310192.0,-0.4,-0.54,-12.14,11.62
275,002194,武汉凡谷,14.2,1.5,0.21,205449.0,293291481.18,3.15,14.47,14.03,14.06,13.99,2.09,4.02,2737.4,3.91,9702658445.0,7254691605.0,-0.07,-0.07,-2.67,27.35
276,002284,亚太股份,12.89,1.5,0.19,212192.0,271576022.02,4.49,13.08,12.51,12.63,12.7,1.27,2.9,23.75,3.1,9527003486.0,9425350690.0,0.0,-0.23,16.34,67.62
277,000001,平安银行,11.55,1.49,0.17,962176.0,1106034350.65,2.28,11.58,11.32,11.37,11.38,2.63,0.5,4.51,0.51,224138355187.0,224134687542.0,0.0,0.0,-6.1,1.85
278,600016,民生银行,4.1,1.49,0.06,3078880.0,1253808993.0,2.72,4.12,4.01,4.04,4.04,1.32,0.87,4.2,0.32,179507915858.0,145394705173.0,0.0,0.24,-11.83,4.33
